crystal,label,band_gap,chemsys,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,formula_anonymous,formula_pretty,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume
Li,mp-2931,3.0338000000000003,Li-O-Ti,3.46303787960749,8.770695912352105,False,1.94520889,0.0,-7.408157864166667,-2.9825905502083336,AB2C3,Li2TiO3,False,False,False,True,3,24,0,0,NM,False,0.0,0.0,0.0,-7.064657864166667,210.4967018964505
Li,mp-2935,0.0,Au-Ge-Li,8.023288328091782,14.66804583448732,False,3.22440307,0.0,-3.4137790125,-0.4850901154166664,ABC2,Li2GeAu,False,False,True,True,3,4,0,0,NM,False,1e-07,1e-07,1.704385184100006e-09,-3.4137790125,58.67218333794928
Li,mp-2987,0.0,Li-Mg-Tl,5.473203009218278,18.39861680941067,False,4.25051646,0.0166732175000001,-2.1411877125,-0.1959954799999999,ABC2,Li2MgTl,False,False,True,False,3,4,0,0,NM,False,1.6e-06,1.6e-06,2.1740764762023027e-08,-2.1411877125,73.59446723764268
Li,mp-2988,0.0,Ga-Li-Rh,5.900335630770219,13.122472642317744,False,3.1501305,0.0,-4.0396674475,-0.4871050410416666,ABC2,Li2GaRh,False,False,True,True,3,4,0,0,NM,False,7.5e-06,7.5e-06,1.4288465681029074e-07,-4.0396674475,52.489890569270976
Li,mp-3054,5.0573999999999995,C-Li-O,2.144170057065297,9.537390758095183,False,-0.1416317,0.0,-6.896536798333333,-2.2487739050694437,AB2C3,Li2CO3,False,False,False,True,3,12,0,0,NM,False,0.0,0.0,0.0,-6.553036798333333,114.44868909714222
Li,mp-3151,4.2438,Li-O-Ta,5.957283327084383,9.260071232982872,False,1.0551473,0.0,-7.523164532812499,-2.8517518984374988,AB3C4,Li3TaO4,False,False,False,True,3,32,0,0,NM,False,0.0,0.0,0.0,-7.1796645328125,296.3222794554519
Li,mp-3158,0.0,Li-Pt-Sb,8.78269132891935,15.6325499432053,False,6.39937755,0.0,-4.18177912,-0.6772840466666663,ABC2,Li2SbPt,False,False,True,True,3,4,0,0,NM,False,1e-07,1e-07,1.599227259201322e-09,-4.18177912,62.530199772821206
Li,mp-3161,0.0,Al-Li-Si,1.9973824269645617,17.183618110799177,False,4.95244897,0.0,-3.88454041,-0.1912681677777777,ABC,LiAlSi,False,False,True,True,3,3,0,0,NM,False,0.0,0.0,0.0,-3.908207076666667,51.550854332397535
Li,mp-3201,0.0,Ga-Li-Pd,5.754167407306991,13.709365482222855,False,3.31257964,0.0,-3.553451245,-0.5469953535416665,ABC2,Li2GaPd,False,False,True,True,3,4,0,0,NM,False,1.5e-06,1.5e-06,2.7353563553781413e-08,-3.553451245,54.83746192889142
Li,mp-3216,1.5618999999999996,Li-N-Zr,4.370752214047623,10.114962065884043,False,4.05832841,0.0,-7.055568072,-1.247860829333333,AB2C2,Li2ZrN2,False,False,False,True,3,5,0,0,NM,False,0.0,0.0,0.0,-6.911168072,50.574810329420224
Li,mp-3297,2.329,Li-O-Zn,3.656501794710325,9.379640632169425,False,0.31932731,0.0,-4.977130375652174,-1.9924172666123188,A4B9C10,Li10Zn4O9,True,False,False,True,3,46,0,0,NM,False,0.0,0.0,0.0,-4.708304288695652,431.4634690797934
Li,mp-3348,0.0,B-Ir-Li,9.445274882431365,12.304626091347252,False,5.07704536,0.0,-6.322743998333333,-0.5138277258333339,ABC,LiBIr,False,False,True,True,3,12,0,0,NM,False,0.0,0.0,0.0,-6.322743998333333,147.65551309616703
Li,mp-3368,2.7464,Li-Nb-O,4.898311760370037,11.68584343921342,False,1.01808657,0.0,-8.963684539583333,-2.981488899861111,AB3C8,LiNb3O8,False,False,False,True,3,48,0,0,NM,False,0.0,0.0,0.0,-8.505684539583333,560.9204850822441
Li,mp-3427,4.5899,Al-Li-O,2.6429246007715683,10.35452903536386,False,1.54890695,0.0,-6.970488158125,-3.083519128333333,ABC2,LiAlO2,True,False,False,True,3,16,0,0,NM,False,1e-07,2.5e-08,6.036006059429988e-10,-6.626988158125,165.67246456582174
Li,mp-3440,0.0,Ge-Li-Lu,7.840887224397356,20.03177155455765,False,2.99106725,0.086224518055558,-4.546792453125,-0.6405698458333329,A2B3C3,Li2(LuGe)3,False,False,True,False,3,16,0,0,NM,False,0.0138004,0.0069002,4.305784925965559e-05,-4.546792453125,320.5083448729224
Li,mp-3503,3.0573999999999995,Li-N-W,4.345101703306608,9.780354859488089,False,1.49682891,0.0,-6.165444848181818,-0.9147496545454544,AB4C6,Li6WN4,False,False,False,True,3,22,0,0,NM,False,0.0,0.0,0.0,-6.034172120909091,215.16780690873796
Li,mp-3524,3.811,Li-N-P,2.967136011028801,9.22407063437704,False,4.32634942,0.0,-6.9893135525000005,-0.9905097466666676,ABC2,LiPN2,False,False,False,True,3,8,0,0,NM,False,0.0,0.0,0.0,-6.8088135525,73.79256507501633
Li,mp-3540,3.1283000000000003,Li-O-Sn,5.046885843499877,9.903040259018775,False,3.21578022,0.0,-6.003236892083333,-2.2253229384027775,AB2C3,Li2SnO3,False,False,False,True,3,24,0,0,NM,False,0.0,0.0,0.0,-5.659736892083333,237.6729662164506
Li,mp-3552,5.1311,Li-O-Si,2.5209034153116012,10.98212496317104,False,0.84338985,0.006162738055556,-7.388448124722221,-3.010456419212962,A2B2C5,Li2Si2O5,False,False,False,False,3,36,0,0,NM,False,0.0,0.0,0.0,-7.006781458055555,395.3564986741574
Li,mp-3635,5.226,B-Li-O,2.2482868263035036,9.186233049547194,False,-0.23474144,0.0,-7.359049703125,-2.7386266881249997,ABC2,LiBO2,True,False,False,True,3,16,0,0,NM,False,0.0,0.0,0.0,-7.015549703125,146.9797287927551
Li,mp-3647,2.9261999999999997,Ga-Li-S,2.9237620484129625,19.990848560144048,False,1.22103818,0.0,-4.57982901125,-1.2773493555208333,ABC2,LiGaS2,True,False,False,True,3,16,0,0,NM,False,0.0,0.0,0.0,-4.32832901125,319.85357696230477
Li,mp-3660,6.3614,B-Li-O,2.488007023255999,8.852253008858392,False,0.56806493,0.006568469722235,-7.998265796944445,-2.8115389374537045,AB3C5,LiB3O5,False,False,False,False,3,36,0,0,NM,False,0.0,0.0,0.0,-7.616599130277779,318.68110831890215
Li,mp-3666,3.7003,Li-O-Ta,7.452082824503236,10.512489484369372,False,1.28166655,0.0,-8.849305455,-3.1279521289166667,ABC3,LiTaO3,False,False,False,True,3,10,0,0,NM,False,0.0,0.0,0.0,-8.437105455,105.12489484369374
Li,mp-3700,7.877800000000001,F-Li-Y,4.022369457807778,11.823371137134876,False,-1.94888555,0.0,-6.7103526175,-4.040134309166667,ABC4,LiYF4,False,False,False,True,3,12,0,0,NM,False,0.0,0.0,0.0,-6.4023526175,141.8804536456185
Li,mp-3726,0.0,Ga-Li-Pt,8.548155380155054,13.534322650651596,False,4.11499346,0.0,-3.8890415925,-0.6597728235416662,ABC2,Li2GaPt,False,False,True,True,3,4,0,0,NM,False,4e-06,4e-06,7.388622436541779e-08,-3.8890415925,54.137290602606384
Li,mp-3731,3.3358000000000003,Li-Nb-O,4.577485851594526,10.726559048942413,False,0.92710072,0.0,-8.270339836,-2.900281027916667,ABC3,LiNbO3,False,False,False,True,3,40,0,0,NM,False,0.0,0.0,0.0,-7.858139835999999,429.06236195769645
Li,mp-3770,0.0,Ce-Ge-Li,5.951461775203575,20.409210676610403,False,5.17797777,0.0411517450420149,-4.854831290714286,-0.6329587752380955,A2B2C3,Li2Ce2Ge3,False,True,True,False,3,14,4,2,FM,False,3.33999,1.669995,0.0116893650649176,-4.854831290714286,285.72894947254565
Li,mp-3838,2.8473,Li-N-Re,4.2844252018851705,10.733474732035926,False,1.08375189,0.0,-6.3399729845,-0.8064608626666668,AB4C5,Li5ReN4,True,False,False,True,3,20,0,0,NM,False,0.0,0.0,0.0,-6.1955729845,214.6694946407185
Li,mp-3887,3.4252,Ga-Li-N,3.594945496357451,9.127283274629868,False,2.27836453,0.0,-4.889967648541667,-0.651991903125,AB2C3,Li3GaN2,True,False,False,True,3,48,0,0,NM,False,0.0,0.0,0.0,-4.769634315208333,438.1095971822336
Li,mp-3924,1.5713999999999997,Li-Nb-O,5.667091788849184,9.658204808979937,False,5.2444097,0.0,-8.16292041,-2.687019077708334,ABC2,LiNbO2,True,False,False,True,3,8,0,0,NM,False,0.0,0.0,0.0,-7.81942041,77.26563847183948
Li,mp-3941,7.3893,F-Li-Y,4.083586580245204,11.646126760334695,False,-1.73539697,0.0192947008333339,-6.691057916666666,-4.020839608333333,ABC4,LiYF4,False,False,False,False,3,12,0,0,NM,True,0.0,0.0,0.0,-6.383057916666666,139.75352112401637
Li,mp-3949,1.6126999999999998,K-Li-Si,1.7194815495257585,30.499460129645552,False,1.35091689,0.0,-3.3855368965625003,-0.0677706630833339,AB7C8,K7LiSi8,False,False,False,True,3,64,0,0,NM,False,0.0,0.0,0.0,-3.4210368965625,1951.965448297315
Li,mp-3980,4.933400000000001,F-Li-Sb,4.1098730660891665,12.257026440651083,False,-2.76114485,0.0,-5.05848228875,-2.8701325497916663,ABC6,LiSbF6,True,False,False,True,3,8,0,0,NM,False,0.0,0.0,0.0,-4.71198228875,98.05621152520868
Li,mp-4002,6.450100000000001,F-Li-Zr,3.7284510390443137,10.842100367741905,False,-2.6126721,0.0,-6.329362518888889,-3.681093611296296,AB2C6,Li2ZrF6,False,False,False,True,3,9,0,0,NM,False,0.0,0.0,0.0,-6.021362518888889,97.57890330967712
Li,mp-4107,0.0,Co-Ge-Li,8.076050185907969,12.595841109575892,False,5.1130441,0.0,-5.82326454,-0.2619570964102564,AB6C6,Li(CoGe)6,False,False,True,True,3,13,0,0,NM,False,0.0421327,0.0421327,0.0002573053196592,-5.82326454,163.74593442448662
Li,mp-4117,5.154,Li-O-Si,2.469345038000238,11.21142485193436,False,0.73310869,0.0,-7.394610862777777,-3.0166191572685173,A2B2C5,Li2Si2O5,False,False,False,True,3,18,0,0,NM,False,0.0,0.0,0.0,-7.0129441961111105,201.80564733481847
Li,mp-4156,3.7273999999999994,Li-O-Zr,4.210744562000371,10.06296715529734,False,1.16113392,0.0,-7.5751208675,-3.0408521179861108,AB2C3,Li2ZrO3,False,False,False,True,3,12,0,0,NM,False,1e-07,5e-08,8.28118904168986e-10,-7.231620867499999,120.75560586356808
Li,mp-4226,0.6463000000000001,Cr-Li-S,3.23641827601799,15.78579388806672,False,4.45716663,0.0,-6.211872165,-1.2531546473958333,ABC2,LiCrS2,False,True,False,True,3,4,1,1,FM,False,2.9999996,2.9999996,0.0475110662991085,-5.960372165,63.143175552266875
Li,mp-4246,0.3232999999999999,F-Li-Tb,4.939292944913789,10.713159539266863,False,-1.81896061,0.0034755066666676,-5.602695101944445,-3.3892411421296296,AB2C6,Li2TbF6,False,True,False,False,3,36,8,6,FM,False,4.0000003,1.000000075,0.0103714612890053,-5.294695101944445,385.6737434136072
Li,mp-4426,2.4442,Li-O-Se,3.2516656057531375,9.535344424901414,False,1.10700767,0.0,-5.5380743495,-1.9515696994427087,AB4C5,Li4SeO5,False,False,False,True,3,20,0,0,NM,False,0.0,0.0,0.0,-5.1945743495,190.70688849802823
Li,mp-4495,2.4134,K-Li-Te,3.2004298211832687,30.030845569411017,False,1.40742506,0.0,-3.2703996983333337,-1.2161904626666669,ABC,KLiTe,True,False,False,True,3,6,0,0,NM,False,0.0,0.0,0.0,-3.129733031666667,180.18507341646608
Li,mp-4527,4.2994,Li-O-Sn,3.4525147282503186,8.664887551237625,False,1.36872277,0.0,-5.40758705,-2.1435145796111112,AB6C8,Li8SnO6,False,False,False,True,3,15,0,0,NM,False,0.0,0.0,0.0,-5.13278705,129.97331326856437
Li,mp-4556,6.1674,Li-O-S,2.266122949652701,11.509103403092054,False,-0.57835903,0.0,-6.275138834642857,-2.312131628184523,AB2C4,Li2SO4,False,False,False,True,3,28,0,0,NM,False,0.0,0.0,0.0,-5.882567406071429,322.2548952865775
Li,mp-4558,4.156499999999999,Ge-Li-O,3.2114973377548215,9.44506740420063,False,0.06373148,0.0,-5.859060823888888,-2.2984525831481477,AB4C4,Li4GeO4,False,False,False,True,3,18,0,0,NM,False,0.0,0.0,0.0,-5.553727490555556,170.01121327561134
Li,mp-4586,2.4572000000000003,Al-Li-Te,3.986690686480764,30.1063782053576,False,2.59359091,0.0,-3.9104522675,-0.9251746466666662,ABC2,LiAlTe2,True,False,False,True,3,8,0,0,NM,False,0.0,0.0,0.0,-3.6994522675,240.8510256428608
Li,mp-4604,3.011,Li-N-V,2.410636403688025,8.929372767550165,False,1.35690698,0.0,-5.5543689785416674,-0.9050068254861116,AB4C7,Li7VN4,False,False,False,True,3,96,0,0,NM,False,0.0,0.0,0.0,-5.434035645208334,857.2197856848157
Li,mp-4622,0.0,Be-F-Li,2.208121265322887,10.623578453262478,False,-3.68503238,0.0,-5.538009163333333,-3.366127096428571,AB2C4,Li2BeF4,False,False,False,True,3,42,0,0,NM,False,0.0,0.0,0.0,-5.274009163333334,446.1902950370241
Li,mp-4630,0.0,Li-O-Ru,5.113188387331899,8.81984496146825,False,3.7408536,0.0,-6.5149212174999995,-1.8595354829861108,AB2C3,Li2RuO3,False,True,True,True,3,12,2,1,FM,False,3.9998819,1.99994095,0.0377924434185493,-6.1714212175,105.838139537619
Li,mp-4657,3.8563,Ga-Li-O,2.9893850617570954,9.355679607603202,False,-0.17010656,0.0,-5.452947083,-2.2170005629166667,AB4C5,Li5GaO4,True,False,False,True,3,80,0,0,NM,False,0.0,0.0,0.0,-5.178147083000001,748.4543686082561
Li,mp-4711,0.0,Cu-Li-O,3.7712166954768382,9.636543906424846,False,2.59278148,0.0144333912499989,-5.225018256,-1.6629322908333335,AB2C2,Li2CuO2,False,True,True,False,3,5,1,1,FM,False,1.0,1.0,0.0207543287242905,-4.950218256,48.18271953212423
Li,mp-4779,5.668,B-Li-O,2.4072358388353647,8.974013053065772,False,0.66836281,0.0,-7.818171932115384,-2.805692409391025,A2B4C7,Li2B4O7,False,False,False,True,3,52,0,0,NM,False,0.0,0.0,0.0,-7.448248855192308,466.64867875942014
Li,mp-4804,2.7111,Li-O-Te,4.333848923870652,9.01799167712998,False,2.43562062,0.0,-5.6561251740000005,-2.1048810823750004,AB4C5,Li4TeO5,False,False,False,True,3,20,0,0,NM,False,0.0,0.0,0.0,-5.312625174,180.3598335425996
Li,mp-4825,2.84,Li-N-V,2.4029430032022607,8.957961560832356,False,1.38351777,0.0033628336458342,-5.551006144895833,-0.9016439918402774,AB4C7,Li7VN4,True,False,False,False,3,96,0,0,NM,False,3.2e-06,4e-07,3.721084658264158e-09,-5.430672811562499,859.9643098399062
Li,mp-4855,3.8324,Li-O-Se,2.9988979939704805,12.406380301485456,False,-0.94785075,0.0,-5.723239942380952,-1.8517382200967256,AB2C4,Li2SeO4,False,False,False,True,3,42,0,0,NM,False,0.0,0.0,0.0,-5.330668513809523,521.0679726623891
Li,mp-4913,0.0,Ga-Li-Rh,7.638940038960175,13.547688983978768,False,4.96848562,0.0,-4.3831979725,-0.5508422770833326,ABC2,LiGa2Rh,False,False,True,True,3,4,0,0,NM,False,8.2e-06,8.2e-06,1.5131732079355306e-07,-4.3831979725,54.19075593591507
Li,mp-4960,0.0,Ge-Li-Pr,6.235592692758144,21.440008867894477,False,3.69430348,0.0948122722222217,-4.780031564444445,-0.4234869525925933,AB2C6,Li(PrGe3)2,False,False,True,False,3,9,0,0,NM,False,0.0332903,0.0332903,0.0001725242860212,-4.780031564444445,192.9600798110503
Li,mp-4995,2.137900000000001,Li-O-Sb,5.4462318959327884,10.775006655742583,False,3.64894126,0.0,-6.2945555214999995,-2.1189574734166667,ABC3,LiSbO3,True,False,False,True,3,20,0,0,NM,False,0.0,0.0,0.0,-5.8823555215,215.50013311485165
Li,mp-5001,3.2057999999999995,B-Li-N,1.7950076555988623,9.196510259271676,False,1.02868686,0.0,-5.8089302275,-0.962405190694445,AB2C3,Li3BN2,False,False,False,True,3,24,0,0,NM,False,0.0,0.0,0.0,-5.688596894166667,220.71624622252023
Li,mp-5012,5.1107,Li-O-Si,2.5727203754632537,9.677924382351865,False,1.23602105,0.0,-6.8974027158333335,-2.883531066319444,AB2C3,Li2SiO3,False,False,False,True,3,12,0,0,NM,False,0.0,0.0,0.0,-6.553902715833334,116.13509258822238
Li,mp-5048,1.5885000000000002,Ga-Li-Te,4.598910538235989,29.956721935360704,False,2.3152225,0.0,-3.6456184775,-0.8397108085416662,ABC2,LiGaTe2,True,False,False,True,3,8,0,0,NM,False,0.0,0.0,0.0,-3.4346184775,239.65377548288564
Li,mp-5061,2.1582999999999997,Li-O-Re,5.152445331878141,8.511149315805834,False,1.19238264,0.0,-6.614796960833334,-2.3090241453472227,AB5C6,Li5ReO6,False,False,False,True,3,12,0,0,NM,False,0.0,0.0,0.0,-6.271296960833333,102.13379178967
