crystal,label,band_gap,chemsys,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,formula_anonymous,formula_pretty,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume
Zn,mp-1194862,3.608,O-P-Sr-Te-Zn,4.617911213675789,14.26786730115352,False,2.05166029,0.0,-6.4999250765217385,-2.433617402862317,A2B2C2D3E14,Sr2Zn3Te2(PO7)2,False,False,False,True,5,46,0,0,NM,False,0.00267,0.001335,4.068125742673322e-06,-6.08175116347826,656.3218958530618
Zn,mp-1194891,2.6176,H-Li-N-Zn,1.4292893710310326,9.562493783396777,False,1.4801319,0.0,-4.872369254565217,-0.5407554647101449,AB4C6D12,Li4Zn(H2N)6,True,False,False,True,4,46,0,0,NM,False,0.0080686,0.0040343,1.834295025954831e-05,-4.778195341521739,439.8747140362517
Zn,mp-1194994,4.3172,As-F-K-Zn,3.003332657804184,16.136072033964027,False,-3.90935458,0.0,-4.774102205869565,-2.5674013716521737,ABC3D18,KZnAs3F18,True,False,False,True,4,92,0,0,NM,False,0.0336685,0.008417125,2.267974236551769e-05,-4.41253698847826,1484.5186271246905
Zn,mp-1195000,3.5131,B-Cs-O-Zn,3.2806105647500705,15.89180630166647,False,-0.53907232,0.0,-6.969984457179487,-2.5023009276934136,AB2C3D7,CsZn2B3O7,False,False,False,True,4,78,0,0,NM,False,9.29e-05,1.548333333333333e-05,7.494589465898197e-08,-6.6000613802564105,1239.5608915299847
Zn,mp-1195007,4.4958,Al-B-C-H-N-O-Zn,1.7887419757077696,9.65995766054761,False,-0.13957308,0.034755121237799,-6.5257008118902435,-1.344885597337398,ABC4D4E5F10G16,AlZnB5H16C4(N2O5)2,True,False,False,False,7,328,0,0,NM,False,0.0002151,2.68875e-05,6.788773884643024e-08,-6.3229203240853655,3168.466112659616
Zn,mp-1195039,4.1025,Ba-O-P-Te-Zn,4.576565348237934,15.541702173472808,False,1.33857211,0.0,-6.792749185972223,-2.640475639837963,AB2C2D2E11,Ba2Zn2TeP2O11,False,False,False,True,5,72,0,0,NM,False,0.0023123,0.000578075,2.0663938492267218e-06,-6.372915852638889,1119.002556490042
Zn,mp-1195072,1.5684000000000002,K-Se-Sn-Zn,4.042280338826182,31.9217858911266,False,1.35715929,0.0,-3.936648953863637,-0.9843622193238644,AB2C2D6,K2Zn(SnSe3)2,False,False,False,True,4,44,0,0,NM,False,0.0124275,0.003106875,8.847975573217959e-06,-3.6791944084090913,1404.5585792095703
Zn,mp-1195124,3.660600000000001,B-Ba-F-O-Zn,4.804881409995186,15.077397877725286,False,1.25616025,0.0110294269999924,-7.1275871944,-3.0469811354666674,A2B2C4D5E12,Ba5Zn2B4(O6F)2,False,False,False,False,5,50,0,0,NM,False,0.0002142,0.0001071,2.8413390922905876e-07,-6.7608671944,753.8698938862643
Zn,mp-1195127,3.6828,B-Ba-O-Pb-Zn,4.362770521112034,12.959476877319114,False,1.16875786,0.0,-7.605716403030304,-2.751189072477273,A2B4C4D14E31,Ba4Zn4B14Pb2O31,False,False,False,True,5,165,0,0,NM,False,0.0145373,0.0048457666666666,6.798488034578326e-06,-7.218498221212121,2138.313684757654
Zn,mp-1195151,0.0,Ce-O-Se-Zn,6.257919745086696,20.30154260809653,False,6.25983706,0.0515630065714303,-6.905497134857143,-2.6181939494553563,AB2C2D2,Ce2Zn(SeO)2,False,True,True,False,4,70,20,3,FM,False,19.9999794,1.99999794,0.0140735114047257,-6.574354277714286,1421.107982566757
